class_index,label,threshold,precision,recall,f1
17,Haloalkane,0.11999998986721039,0.5221602366898744,0.9687585340542902,0.6785710869877098
17,Haloalkane,0.14000000059604645,0.534398296059638,0.9592550111966792,0.6864032516512292
17,Haloalkane,0.1599999964237213,0.5473013375295043,0.9498334152602546,0.6944533184250459
17,Haloalkane,0.17999999225139618,0.559589967568977,0.9377082309246818,0.7009052960328234
17,Haloalkane,0.19999998807907104,0.5720794451662983,0.9258288273526681,0.7071830119212758
17,Haloalkane,0.2199999839067459,0.5847025099629448,0.9135397891747228,0.7130342108067782
17,Haloalkane,0.23999999463558197,0.5966032412096658,0.9007864984433885,0.7177986203294671
17,Haloalkane,0.25999999046325684,0.6078313929547411,0.8868316128679884,0.7212918128914753
17,Haloalkane,0.2800000011920929,0.6200689762070837,0.8739690862417391,0.7254448600249348
17,Haloalkane,0.30000001192092896,0.6315831695479523,0.8600142006663389,0.7283071230342276
17,Haloalkane,0.3199999928474426,0.6424586798282905,0.8460320061172101,0.7303244969884134
17,Haloalkane,0.3400000035762787,0.6546200261976851,0.8325140641214703,0.732927019846851
17,Haloalkane,0.36000001430511475,0.6655326529250883,0.8173848926757332,0.7336838621906828
17,Haloalkane,0.3799999952316284,0.6771457545865216,0.8023376481511825,0.7344449166312527
17,Haloalkane,0.4000000059604645,0.6871384174037772,0.7849418318859577,0.7327911482765653
17,Haloalkane,0.41999998688697815,0.6971146695751326,0.768010268174122,0.7308471933471934
17,Haloalkane,0.4399999976158142,0.7069608372547507,0.7508056147249986,0.7282238732832718
17,Haloalkane,0.46000000834465027,0.7165467625899281,0.7343929215140095,0.7253600906295518
17,Haloalkane,0.47999998927116394,0.7278919098510438,0.7179529193292916,0.7228882534095908
17,Haloalkane,0.5,0.7372491518601576,0.7002840133267791,0.7182913165266106
17,Haloalkane,0.5199999809265137,0.7470690273956215,0.6821508547708777,0.7131355811231336
17,Haloalkane,0.5399999618530273,0.7576635514018691,0.6641815500573488,0.7078494717541256
17,Haloalkane,0.559999942779541,0.7675264765122474,0.6452018133158556,0.7010682492581602
17,Haloalkane,0.5799999833106995,0.7777475886428474,0.6253754983887706,0.6932881232781327
17,Haloalkane,0.5999999642372131,0.7881939514411472,0.6063957616472773,0.6854452847661676
17,Haloalkane,0.6199999451637268,0.7979617644870937,0.585886722376973,0.6756739732930209
17,Haloalkane,0.6399999856948853,0.8092169498144893,0.5658419356600579,0.6659916751040612
17,Haloalkane,0.6599999666213989,0.8205402734310657,0.5441586105194167,0.6543627467078257
17,Haloalkane,0.6799999475479126,0.8292714657415438,0.5222295046152166,0.6408726834009183
17,Haloalkane,0.699999988079071,0.8398111650930424,0.5003823256322028,0.627113423232254
17,Haloalkane,0.7199999690055847,0.8498978897208985,0.47733355180512316,0.6113248461108002
